ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.L.1.Hit	AOI.L.2.Hit	AOI.L.3...leak.Hit	AOI.L.4.Hit	AOI.R.1...leak.Hit	AOI.R.2.Hit	AOI.R.3.Hit	AOI.R.4.Hit	AOI.S.1.Hit	AOI.S.2...sen_leak.Hit	AOI.S.3.Hit	AOI.S.4.Hit	AOI.leak.Hit
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	19	Saccade	453	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	20	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	20	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	11	NA	Fixation	67	131	632	3.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	11	NA	Fixation	67	131	632	3.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	11	NA	Fixation	67	131	632	3.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	11	NA	Fixation	67	131	632	3.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	21	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	22	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	23	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	23	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	23	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	23	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	23	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	12	NA	Fixation	33	815	659	17.28	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Shenyu	sex0	12	NA	Fixation	33	815	659	17.28	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Shenyu	sex0	NA	24	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	24	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	24	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	24	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	24	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	24	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	24	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	25	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	26	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	26	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	26	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	26	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	26	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	26	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	26	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	26	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	26	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	13	NA	Fixation	33	112	447	18.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	13	NA	Fixation	33	112	447	18.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	27	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	27	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	27	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	27	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	28	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	28	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	29	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	29	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	29	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	29	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	14	NA	Fixation	33	190	604	4.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	14	NA	Fixation	33	190	604	4.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	30	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	31	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	32	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	32	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	32	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	32	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	32	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	15	NA	Fixation	34	180	633	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	15	NA	Fixation	34	180	633	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	33	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	34	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	34	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	34	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	35	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	16	NA	Fixation	83	247	548	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	16	NA	Fixation	83	247	548	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	16	NA	Fixation	83	247	548	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	16	NA	Fixation	83	247	548	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	16	NA	Fixation	83	247	548	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	36	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	37	Saccade	134	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	37	Saccade	134	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	37	Saccade	134	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	37	Saccade	134	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	37	Saccade	134	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	37	Saccade	134	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	37	Saccade	134	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	37	Saccade	134	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	17	NA	Fixation	83	248	541	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	17	NA	Fixation	83	248	541	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	17	NA	Fixation	83	248	541	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	17	NA	Fixation	83	248	541	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	17	NA	Fixation	83	248	541	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	38	Saccade	267	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	39	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	18	NA	Fixation	33	836	515	15.17	0	1	0	0	0	0	0	0	0	0	0	1	0	0
Shenyu	sex0	18	NA	Fixation	33	836	515	15.17	0	1	0	0	0	0	0	0	0	0	0	1	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	40	Saccade	217	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	41	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	42	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	43	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	43	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	19	NA	Fixation	33	639	576	5.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	19	NA	Fixation	33	639	576	5.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	44	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	44	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	44	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	44	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	20	NA	Fixation	50	642	556	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	20	NA	Fixation	50	642	556	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	20	NA	Fixation	50	642	556	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	45	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	sex0	NA	46	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
